Survey date,Confidence score,Respondent count,Postcode
12/05/2025,78.96,142,TW6 3HE
12/05/2025,63.68,160,NW10 3BP
12/05/2025,45.87,139,SW9 6DP
12/05/2025,82.45,132,N8 7WS
12/05/2025,62.06,142,NW11 7TL
12/05/2025,74.53,168,W14 8SW
12/05/2025,58.85,130,HA7 4GD
12/05/2025,58.62,150,HA5 3EG
12/05/2025,54.53,155,HA1 1NE
12/05/2025,58.69,146,NW6 9GB
12/05/2025,60.71,179,SE10 1HH
12/05/2025,71.59,166,E14 1QB
12/05/2025,38.89,156,SE4 1DQ
12/05/2025,72.3,151,EC2M 4QT
12/05/2025,88.89,158,UB4 9HB
12/05/2025,48.03,146,EC3M 3BF
12/05/2025,43.03,147,IG5 0RR
12/05/2025,100,138,W1U 1ED
12/05/2025,48.11,138,W9 2DT
12/05/2025,25.78,168,SE5 9QD
12/05/2025,57.31,150,W13 9PT
12/05/2025,82.84,170,TW4 7QH
12/05/2025,68.75,160,SM1 3SS
12/05/2025,26.64,154,CR0 4ES
12/05/2025,21.95,141,TW11 8DD
12/05/2025,39.09,168,SM3 8ZW
12/05/2025,81.34,154,W10 6JY
12/05/2025,63.29,135,NW1 4LF
12/05/2025,89.6,176,SM1 9PB
12/05/2025,60.88,148,WC2A 1QW
12/05/2025,22.84,129,SW19 2QP
12/05/2025,40.24,153,HA9 1HN
12/05/2025,81.15,142,EC1N 8NJ
12/05/2025,54.87,160,SW1V 2NB
12/05/2025,66.95,154,W13 8YA
12/05/2025,100,142,SW16 5EG
12/05/2025,68.62,165,EN5 1ZU
12/05/2025,78.6,152,N16 8QU
12/05/2025,64.48,154,E4 9WX
12/05/2025,40.23,141,W1J 7RG
12/05/2025,49.16,158,SW16 6LU
12/05/2025,71.32,159,N2 8HE
12/05/2025,91.93,137,SE5 9XL
12/05/2025,93.52,155,N18 1EF
12/05/2025,64.95,153,HA8 4AP
12/05/2025,70.85,153,SW1H 0PX
12/05/2025,81.07,170,SW15 6LN
12/05/2025,63.37,139,N11 2UQ
12/05/2025,26.74,131,IG11 9EU
12/05/2025,59.44,139,TW5 9QL
12/05/2025,100,145,SE26 6ZE
12/05/2025,78.1,144,W1A 7EA
12/05/2025,68.24,146,EC1M 4BE
12/05/2025,66.45,151,W1K 4BF
12/05/2025,33.26,144,SM5 2FB
12/05/2025,52.33,159,W4 1BB
12/05/2025,81.32,139,SW2 4LY
12/05/2025,27.76,150,W9 1YX
12/05/2025,65.22,142,RM13 0DQ
12/05/2025,62.78,140,SE20 8UH
12/05/2025,60.68,165,EN4 8PB
12/05/2025,49.79,159,SW9 6WT
12/05/2025,67.81,156,SW5 0NZ
12/05/2025,41.19,134,SE24 0JA
12/05/2025,15.58,148,BR6 9AB
12/05/2025,98.49,146,SW17 7TN
12/05/2025,61.36,155,W3 0RD
12/05/2025,84.57,149,N18 1PQ
12/05/2025,33.98,130,BR6 8QD
12/05/2025,36.38,156,NW10 6AQ
12/05/2025,96.31,153,TW5 9EN
12/05/2025,45.79,147,CR9 4EY
12/05/2025,60.5,142,BR2 7AJ
12/05/2025,50.48,162,E6 1NL
12/05/2025,79.98,130,N8 8YA
12/05/2025,70.92,169,E14 1TW
12/05/2025,100,145,SE6 2ZS
12/05/2025,60.54,142,NW5 3DT
12/05/2025,76.87,131,SE15 3PT
12/05/2025,77.13,162,SM6 8AU
12/05/2025,78.37,163,TW13 5DS
12/05/2025,79.7,159,N1 4RD
12/05/2025,90.11,148,SE10 0WD
12/05/2025,64.4,142,W1A 4WZ
12/05/2025,68.41,145,BR3 3PH
12/05/2025,52.17,151,EC4Y 0HA
12/05/2025,55.78,133,E8 2JB
12/05/2025,87.07,144,SE16 2RT
12/05/2025,46.69,154,E15 1WQ
12/05/2025,47.61,163,HA8 7YD
12/05/2025,95.48,154,SW4 8JJ
12/05/2025,81.64,163,SW13 0NS
12/05/2025,74.01,164,BR6 8AE
12/05/2025,78.77,142,EN3 6RP
12/05/2025,94.94,127,NW2 2WL
12/05/2025,97.73,140,CR2 8EQ
12/05/2025,73.86,153,E15 2ZT
12/05/2025,39.81,135,CR9 4RU
12/05/2025,37.71,136,EC1Y 8RN
12/05/2025,38.25,147,NW6 7WT
12/05/2025,31.07,149,BR2 9XQ
12/05/2025,35.26,152,N9 7AP
12/05/2025,83.18,149,E1 5ED
12/05/2025,64.33,160,EC1V 7YT
12/05/2025,77.88,163,N16 5SL
12/05/2025,75.06,130,SW16 6EU
12/05/2025,66.67,147,SW16 4ZS
12/05/2025,57.02,153,SE12 8JP
12/05/2025,40.54,141,CR2 5EQ
12/05/2025,75.83,142,SM5 3QJ
12/05/2025,75.2,150,NW11 0AS
12/05/2025,58.88,134,N2 9XT
12/05/2025,66.99,142,NW1W 7QY
12/05/2025,59.7,145,SW9 8FN
12/05/2025,49.21,158,CR5 2UU
12/05/2025,75.69,135,W1U 5EN
12/05/2025,40.64,158,E11 3AQ
12/05/2025,37.46,165,RM11 3RU
12/05/2025,38.43,131,SW6 1AE
12/05/2025,44.24,129,TW11 8SQ
12/05/2025,63.88,108,W3 0LX
12/05/2025,62.36,167,SW19 5BE
12/05/2025,45.82,138,CR2 9EW
12/05/2025,65.55,153,SE2 0AY
12/05/2025,66.29,159,NW1 7BP
12/05/2025,66.89,175,SE18 1ZS
12/05/2025,75.82,143,E2 8EU
12/05/2025,28.98,140,NW6 5SJ
12/05/2025,64.32,145,SE23 3WD
12/05/2025,36.24,161,N7 8DL
12/05/2025,74.24,129,NW3 7TW
12/05/2025,100,144,SE3 0YH
12/05/2025,100,128,RM1 2TH
12/05/2025,59.79,148,E15 4AH
12/05/2025,73.9,142,SM1 9TQ
12/05/2025,30.56,137,RM13 8XP
12/05/2025,36.59,155,TW3 3TW
12/05/2025,47.02,135,HA7 2AD
12/05/2025,95.2,152,BR3 9AG
12/05/2025,83.72,136,W6 8BL
12/05/2025,77.13,144,N1 2QS
12/05/2025,56.87,145,HA8 0UF
12/05/2025,42.39,150,SE15 2RW
12/05/2025,60.65,133,E6 9EY
12/05/2025,57.87,161,BR1 4RW
12/05/2025,70.6,151,N11 3JQ
12/05/2025,24.93,163,SW17 9XP
12/05/2025,54.8,157,E6 4JZ
12/05/2025,61.5,143,EC1A 1TH
12/05/2025,61.45,130,W6 6PD
12/05/2025,84.09,137,CR9 5QH
12/05/2025,85.62,125,EC4N 1SY
12/05/2025,63.3,159,WC1E 7DD
12/05/2025,82.36,162,N1 1NG
12/05/2025,65.24,135,SW7 4EW
12/05/2025,31.97,159,W1P 6BS
12/05/2025,38.41,167,SE7 8PL
12/05/2025,70.67,166,EC4A 4AQ
12/05/2025,73.32,156,N8 7DS
12/05/2025,66.52,138,RM9 5JW
12/05/2025,60.81,132,SE6 3RQ
12/05/2025,72.75,142,N17 7DT
12/05/2025,61.65,144,EC4Y 0DX
12/05/2025,79.47,148,NW3 4RN
12/05/2025,97.5,168,W10 5YG
12/05/2025,51.71,141,SE21 8NF
12/05/2025,78.72,144,IG1 4LJ
12/05/2025,20.56,150,NW1 2RJ
12/05/2025,72.45,156,W1A 2SW
12/05/2025,40.8,157,CR0 4UT
12/05/2025,84.6,164,HA1 4HP
12/05/2025,82.24,152,TW11 8ND
12/05/2025,87.02,156,HA9 8LP
12/05/2025,40.2,171,E3 2YR
12/05/2025,58.78,156,EN2 8DB
12/05/2025,52.43,125,N9 8EJ
12/05/2025,96.93,134,E2 9RU
12/05/2025,81.21,152,E1 7NN
12/05/2025,73.38,144,E17 8BJ
12/05/2025,86.42,144,E16 4DL
12/05/2025,77.23,155,SE18 4HS
12/05/2025,100,146,SE1P 6RH
12/05/2025,17.79,144,EN1 2JW
12/05/2025,58.42,157,SW9 8YB
12/05/2025,55.3,146,E10 7BH
12/05/2025,54.2,162,HA2 7HZ
12/05/2025,75.05,149,EN3 6XY
12/05/2025,52.77,160,N19 9GU
12/05/2025,80.63,119,CR5 9DY
12/05/2025,77.88,149,SE12 8TR
12/05/2025,49.68,137,EC2A 2PH
12/05/2025,64.3,149,SW15 4EW
12/05/2025,55.38,138,SW1A 2RZ
12/05/2025,58.5,151,IG6 2NR
12/05/2025,100,176,E14 7BH
12/05/2025,73.6,154,UB8 1QT
12/05/2025,41.68,131,E3 3XH
12/05/2025,71.91,136,E15 2DR
12/05/2025,70.9,156,SW16 2RS
12/05/2025,87.38,143,SW16 3PJ
12/05/2025,45.92,173,W1Y 0LE
12/05/2025,83.32,154,WC2N 5NT
12/05/2025,63.49,162,N4 9EG
12/05/2025,42.41,152,IG1 3LW
12/05/2025,35.67,142,TW6 3QS
12/05/2025,51.59,138,UB1 1WF
12/05/2025,13.11,155,RM11 1BH
12/05/2025,38.01,151,E5 0RG
12/05/2025,61.85,161,RM1 1RS
12/05/2025,82.49,148,RM1 1BJ
12/05/2025,70.97,155,CR5 2UZ
12/05/2025,87.05,150,KT6 4YG
12/05/2025,77.45,160,HA2 8EE
12/05/2025,55.29,162,SW18 2DU
12/05/2025,60.45,149,SE28 8RU
12/05/2025,62.42,160,E13 0BU
12/05/2025,83.59,139,KT3 4EN
12/05/2025,69.01,149,EC1R 0RB
12/05/2025,74.28,133,W1U 4NT
12/05/2025,49.29,143,TW2 7TX
12/05/2025,63.69,145,W1G 9QU
12/05/2025,27.36,139,CR0 0SD
12/05/2025,57.54,139,TW12 2WZ
12/05/2025,72.89,131,SW16 6NB
12/05/2025,100,159,NW26 9QA
12/05/2025,60.43,153,SE16 1RX
12/05/2025,50.2,146,IG11 0FN
12/05/2025,63.25,164,BR7 5NE
12/05/2025,92.43,127,SW18 9GU
12/05/2025,60.47,138,NW1 1QQ
12/05/2025,72.41,127,W5 4JP
12/05/2025,84.61,167,EC3R 5DD
12/05/2025,83.12,144,SW2 3JY
12/05/2025,52.85,136,IG2 7NT
12/05/2025,98.12,151,HA0 4BT
12/05/2025,76.96,175,N22 5DH
12/05/2025,91.03,155,E20 1BW
12/05/2025,54.43,156,DA7 6LN
12/05/2025,68.45,154,SW15 9BA
12/05/2025,72.26,160,SW10 0AG
13/05/2025,55.6,144,KT4 8YR
13/05/2025,52.22,155,RM9 5RL
13/05/2025,76.19,160,SW16 6XG
13/05/2025,73.32,150,SW17 1HR
13/05/2025,95.39,143,SW1X 7DL
13/05/2025,88.8,144,UB7 9JJ
13/05/2025,44.91,176,CR0 9AH
13/05/2025,73.33,174,E14 3SU
13/05/2025,42.41,155,WC1X 8XW
13/05/2025,100,154,E17 4PA
13/05/2025,100,155,NW6 5TJ
13/05/2025,47.79,163,NW11 0AE
13/05/2025,68.6,170,W1J 8EE
13/05/2025,75,134,SE15 3UB
13/05/2025,20.6,137,N1P 2GA
13/05/2025,53.79,148,RM10 7QL
13/05/2025,83.45,152,N14 5WG
13/05/2025,56.35,129,TW8 8QN
13/05/2025,67.71,145,N20 8LY
13/05/2025,53.03,154,SE15 2ER
13/05/2025,43.47,147,BR4 9BP
13/05/2025,79.03,161,N4 2WR
13/05/2025,46.05,162,N1 8PE
13/05/2025,61.84,144,HA3 9RT
13/05/2025,64.77,139,CR0 8PX
13/05/2025,62.84,154,E3 5XW
13/05/2025,52.69,170,UB5 6YH
13/05/2025,73.85,168,W4 1ZW
13/05/2025,67.02,163,E8 4QH
13/05/2025,41.06,136,N4 1XP
13/05/2025,53.97,135,TW8 0WP
13/05/2025,58.07,127,SE6 4YW
13/05/2025,43.78,156,SW1V 2ZT
13/05/2025,76.02,151,SE5 5BS
13/05/2025,52.11,134,TW11 9QL
13/05/2025,55.28,150,W2 5LJ
13/05/2025,99.85,137,SE6 2NP
13/05/2025,72.21,156,N21 9AG
13/05/2025,64.36,152,W1T 4TT
13/05/2025,18.89,145,RM1 2SX
13/05/2025,51.32,152,W1U 3BN
13/05/2025,61.39,150,W1K 1ND
13/05/2025,55.69,154,NW11 8AY
13/05/2025,62.11,134,W4 9DS
13/05/2025,27.3,155,N4 2WS
13/05/2025,46.8,158,W1A 2AH
13/05/2025,59.32,157,SE14 9ER
13/05/2025,63.03,162,EN1 9UZ
13/05/2025,59.71,139,W5 5HR
13/05/2025,31.24,182,W1H 7ND
13/05/2025,100,138,WC2N 4AS
13/05/2025,69.08,166,EC1R 0EN
13/05/2025,62.59,162,SE6 9LT
13/05/2025,66.43,166,IG3 9DU
13/05/2025,46.11,170,HA3 6AH
13/05/2025,89.28,142,UB8 3EY
13/05/2025,64.37,169,SE5 8JN
13/05/2025,71.07,152,NW5 9TP
13/05/2025,66.25,158,NW7 4DL
13/05/2025,89.44,149,CR4 3TP
13/05/2025,59.29,127,RM11 1DY
13/05/2025,86.03,149,E14 0DP
13/05/2025,84.58,142,CR4 7NQ
13/05/2025,43.88,177,HA2 0EW
13/05/2025,84.28,145,W1A 5GN
13/05/2025,62.82,138,SE15 6YT
13/05/2025,57.07,172,SW2 3NZ
13/05/2025,44.99,151,W1H 0HN
13/05/2025,62.11,160,E9 5FA
13/05/2025,27.04,170,UB10 9EE
13/05/2025,72.29,123,W13 9AP
13/05/2025,37.08,161,SE21 8JW
13/05/2025,61.93,164,SE1 3EW
13/05/2025,25.86,152,SW17 6DH
13/05/2025,70.17,141,DA8 1DG
13/05/2025,47.46,154,E8 4PL
13/05/2025,64.79,157,EC3A 2BR
13/05/2025,37.66,142,SE12 9RR
13/05/2025,69.67,156,SW3 6SB
13/05/2025,100,142,SE18 1HJ
13/05/2025,48.94,166,W1D 6NF
13/05/2025,98.22,137,N19 5YG
13/05/2025,66.24,161,SW8 4UU
13/05/2025,72.46,175,TW2 6BA
13/05/2025,53.84,156,EN4 8RD
13/05/2025,39.16,162,N14 6RJ
13/05/2025,60.49,147,DA14 6EU
13/05/2025,62.5,174,BR1 1AF
13/05/2025,91.45,156,SW6 4DU
13/05/2025,47.39,169,W1Y 9DD
13/05/2025,70.97,162,NW3 5TH
13/05/2025,46.07,154,HA3 8ND
13/05/2025,47.3,154,IG2 6LJ
13/05/2025,41.83,144,N12 8JX
13/05/2025,61.04,173,EN3 7ZD
13/05/2025,71.64,143,SW4 8HD
13/05/2025,66.7,142,TW14 0AE
13/05/2025,46.48,140,KT6 5ZA
13/05/2025,83.16,153,SE1 5DU
13/05/2025,65.73,129,SE19 3RP
13/05/2025,86.35,152,TW3 9HU
13/05/2025,100,156,CR9 2BN
13/05/2025,78.14,149,UB8 9SY
13/05/2025,35.77,143,W1F 8AA
13/05/2025,80.65,140,BR6 0HY
13/05/2025,67.79,154,TW9 9JQ
13/05/2025,79.71,134,SE18 6RL
13/05/2025,33.16,159,SE26 6DH
13/05/2025,81.07,150,EC1R 4SL
13/05/2025,42.12,150,E9 6XR
13/05/2025,82,135,SE10 0TX
13/05/2025,91.94,134,E6 6ZE
13/05/2025,29.31,154,TW6 3AD
13/05/2025,51.77,165,E4 9UJ
13/05/2025,64.69,181,SE6 4JT
13/05/2025,91.42,157,SE2 9ZJ
13/05/2025,100,152,SE4 2ZH
13/05/2025,41.94,175,W8 6WW
13/05/2025,56.53,155,CR7 6BT
13/05/2025,59.67,159,N16 0EL
13/05/2025,62.9,151,SW19 5JR
13/05/2025,25.29,140,SE4 1PG
13/05/2025,50.37,157,SE10 8TY
13/05/2025,67.5,153,DA14 5NB
13/05/2025,95.86,139,TW14 9WB
13/05/2025,46.05,150,E9 5PU
13/05/2025,74.46,138,SE7 8XA
13/05/2025,100,153,RM11 3DN
13/05/2025,78.41,160,HA0 3NB
13/05/2025,38.83,126,SW6 9ET
13/05/2025,63.68,146,HA0 3DJ
13/05/2025,55.24,151,UB1 3AL
13/05/2025,45.56,151,HA8 9EB
13/05/2025,77.26,146,N4 3FE
13/05/2025,59.45,164,W1U 2QD
13/05/2025,72.39,153,W9 1DY
13/05/2025,58.91,173,SE4 2YW
13/05/2025,99.87,129,SW7 4RJ
13/05/2025,76.16,143,N18 2SP
13/05/2025,62.9,153,HA7 4WL
13/05/2025,48.03,162,HA5 5ZJ
13/05/2025,60.29,169,E1W 3HT
13/05/2025,44.3,143,E1W 1AG
13/05/2025,53.69,149,SE25 6UD
13/05/2025,98.62,175,SE1 6NP
13/05/2025,100,133,SE28 8EU
13/05/2025,52.91,151,SE8 9BX
13/05/2025,49.19,171,NW10 7QN
13/05/2025,74.29,145,SW11 8AW
13/05/2025,71.07,162,EC3V 0UF
13/05/2025,29.18,162,E4 8QL
13/05/2025,60.8,156,EC1V 9DR
13/05/2025,75.23,144,CR0 1AP
13/05/2025,51.38,122,W13 0JU
13/05/2025,42.08,152,CR0 0BJ
13/05/2025,66.72,154,NW6 7PQ
13/05/2025,43.06,156,W1Y 8DE
13/05/2025,43.82,143,EN3 4PU
13/05/2025,66.71,153,CR4 6JJ
13/05/2025,63.86,145,E1W 1WX
13/05/2025,43.08,131,W12 0LG
13/05/2025,79.39,139,SE10 0NS
13/05/2025,70.75,151,TW14 0UJ
13/05/2025,72.53,141,SW19 9JG
13/05/2025,70.03,167,SW7 5EN
13/05/2025,52.37,159,N11 3AL
13/05/2025,41.69,148,W1A 4FS
13/05/2025,53.92,152,IG1 8PF
13/05/2025,68.51,167,EC4N 7AE
13/05/2025,40.04,161,W8 5EE
13/05/2025,43.72,155,HA2 9LW
13/05/2025,42.79,144,TW10 7UP
13/05/2025,85.7,169,N11 2PH
13/05/2025,46.87,141,RM7 1UP
13/05/2025,62.78,126,IG11 9JX
13/05/2025,58.44,140,W10 6GJ
13/05/2025,67.94,158,DA15 0EG
13/05/2025,64.04,142,SE2 8DH
13/05/2025,52.72,146,SE26 5NY
13/05/2025,75.04,171,E15 1GP
13/05/2025,59.46,154,UB1 2AD
13/05/2025,90.93,153,W3 0WG
13/05/2025,84.28,140,UB10 0HW
13/05/2025,61.82,151,HA7 4GX
13/05/2025,43.62,150,W2 1FF
13/05/2025,88.34,159,HA8 7NN
13/05/2025,80.86,138,EN1 9RR
13/05/2025,59.21,178,W1D 6LE
13/05/2025,54.28,152,SE3 7XS
13/05/2025,67.8,147,CR3 1QH
13/05/2025,51.88,144,N8 0LE
13/05/2025,76.71,137,SE16 4YJ
13/05/2025,29.79,139,W1H 7AF
13/05/2025,62.86,145,N1 6AS
13/05/2025,88.32,148,SE15 5DB
13/05/2025,55.8,157,E8 1HE
13/05/2025,78.44,147,SW4 8AG
13/05/2025,43.1,136,SW19 5XS
13/05/2025,46.43,133,NW4 2PL
13/05/2025,80.24,149,N13 5XN
13/05/2025,100,137,NW1W 7AT
13/05/2025,34.5,160,SW10 0YU
13/05/2025,52.02,151,DA1 4QP
13/05/2025,40.3,155,SW16 6QD
13/05/2025,46.93,141,W12 0ZR
13/05/2025,88.97,134,RM14 2DZ
13/05/2025,52.71,169,SW8 4UW
13/05/2025,59.02,146,IG8 9EY
13/05/2025,51.38,157,N16 6WS
13/05/2025,60.79,149,N13 4US
13/05/2025,99.56,166,SW17 0YT
13/05/2025,36.39,137,W1B 2LW
13/05/2025,49.78,177,N13 5WL
13/05/2025,35.46,154,EC1N 2QR
13/05/2025,77.91,132,UB4 0QD
13/05/2025,45.17,152,IG11 7JQ
13/05/2025,39.66,144,KT6 7WZ
13/05/2025,52.2,141,EC4A 3DF
13/05/2025,88.21,156,HA1 9JS
13/05/2025,75.72,168,KT6 7DR
13/05/2025,57.3,166,SE5 9ZE
13/05/2025,19.42,144,W1N 1PA
13/05/2025,41.22,175,SE20 9EN
13/05/2025,75.55,163,SE27 9SL
13/05/2025,56.67,155,E7 9NW
13/05/2025,54.78,159,BR2 9HA
13/05/2025,64.21,151,SE22 2AL
13/05/2025,73.73,152,W1V 6HX
13/05/2025,51.22,150,NW9 5TE
13/05/2025,50.92,166,SW1H 9AJ
13/05/2025,78.34,156,SE15 3LU
13/05/2025,72.97,157,N2 8ZA
13/05/2025,83.28,160,SE6 3QG
13/05/2025,52.75,162,HA7 3LT
13/05/2025,46.83,143,SW10 9UX
13/05/2025,100,111,SW16 2ZW
13/05/2025,37.88,147,UB3 2JP
13/05/2025,72.46,140,SE24 0EF
13/05/2025,66.82,156,DA1 4PQ
13/05/2025,66.05,150,HA9 8NU
13/05/2025,84.84,138,BR3 1AE
13/05/2025,44.54,140,W4 4DB
13/05/2025,73.4,150,IG7 6BU
13/05/2025,33.83,160,NW3 7NU
13/05/2025,76.07,151,N10 3QB
13/05/2025,73.55,142,SW15 1WL
13/05/2025,65.87,162,EC4V 5HW
13/05/2025,35.56,148,E3 4AB
13/05/2025,98.73,143,W1R 2EQ
13/05/2025,100,147,CR90 9FF
13/05/2025,63.73,163,TW9 3PZ
13/05/2025,76.66,153,N2 0YX
13/05/2025,45.73,150,SE4 1UE
13/05/2025,57.84,147,HA7 4FL
13/05/2025,72.66,123,HA9 6WA
13/05/2025,39.51,142,KT2 5WD
13/05/2025,91.58,142,N5 1DG
13/05/2025,100,125,E7 8NS
13/05/2025,97.29,145,KT4 8YD
13/05/2025,65.89,154,SW1P 4ZN
13/05/2025,52.49,152,W2 2XX
13/05/2025,60.22,162,SE18 1BU
13/05/2025,76.57,136,RM7 1RU
13/05/2025,59.48,160,WC1X 9EW
13/05/2025,99.89,148,TW10 6UU
13/05/2025,63.34,144,SE7 9AQ
13/05/2025,48.4,159,HA8 6PB
13/05/2025,72.14,121,N1 3AR
13/05/2025,76.84,141,SE17 2YH
13/05/2025,42.58,155,W1H 9HA
13/05/2025,36.4,136,E2 9SD
13/05/2025,52.96,148,NW8 9HY
13/05/2025,96.7,178,NW7 4AQ
13/05/2025,72.77,163,HA5 3TZ
13/05/2025,25.93,130,N15 5PJ
13/05/2025,20.19,161,HA4 6SY
13/05/2025,63.24,164,UB8 1TJ
13/05/2025,80.99,158,SE26 4BY
13/05/2025,78.78,163,W1N 6NY
13/05/2025,59.68,138,W1Y 5DQ
13/05/2025,78.65,151,SE5 7SS
13/05/2025,56.46,149,N22 7AA
13/05/2025,62.22,145,N2 0DZ
13/05/2025,66.79,157,SE16 2LT
13/05/2025,68.81,178,E4 9AL
13/05/2025,88.9,144,UB1 3QA
13/05/2025,69.31,166,SW17 0DH
13/05/2025,30.04,156,CR7 6JA
13/05/2025,62.57,149,SE6 3LS
13/05/2025,66.53,148,SW3 4HH
13/05/2025,64.24,133,NW3 9AP
13/05/2025,66.7,155,N14 5DE
13/05/2025,72.54,158,HA8 4JT
13/05/2025,81.12,138,EC3N 1HY
13/05/2025,70.67,151,BR3 4QQ
13/05/2025,46.44,153,SE22 0US
13/05/2025,70.7,157,W1R 4AA
13/05/2025,87.59,153,DA8 3JW
13/05/2025,66.99,145,SW6 3HQ
14/05/2025,77.63,139,HA4 0SB
14/05/2025,74.2,145,HA9 9NZ
14/05/2025,60.09,136,SW13 8QZ
14/05/2025,78.47,170,EN5 9FY
14/05/2025,14.66,157,SW1W 0BS
14/05/2025,50.84,159,SW1V 4JP
14/05/2025,58.79,162,BR6 1GF
14/05/2025,74.29,143,WC1E 7DL
14/05/2025,49.94,148,SW3 1WB
14/05/2025,72.74,157,RM3 9ET
14/05/2025,95.62,157,E6 9GD
14/05/2025,100,159,SE1P 4UX
14/05/2025,61.99,154,E12 5TJ
14/05/2025,80.55,148,SM4 5LF
14/05/2025,57.69,152,IG1 9LY
14/05/2025,69.09,140,SW6 2BX
14/05/2025,61.42,150,SE15 4JJ
14/05/2025,37.06,157,BR6 8HD
14/05/2025,66.32,160,SE1 5QD
14/05/2025,93.36,144,EN4 9DU
14/05/2025,9.21,158,TW8 9QQ
14/05/2025,64.96,126,KT2 6JX
14/05/2025,65.33,138,N14 7HP
14/05/2025,62.92,129,NW10 7EL
14/05/2025,65.96,154,BR1 9ZG
14/05/2025,67.43,168,KT3 4QA
14/05/2025,36.73,169,W13 3AA
14/05/2025,57.05,152,HA3 3NN
14/05/2025,43.69,130,SE13 6SU
14/05/2025,87.92,168,UB1 2JU
14/05/2025,42.22,133,CR3 2EX
14/05/2025,62.22,163,SM6 9ZL
14/05/2025,46.96,145,SE18 3QS
14/05/2025,89.69,154,CR9 1ZD
14/05/2025,25.75,161,DA14 4ED
14/05/2025,73.86,162,W1A 8BR
14/05/2025,94.25,161,W1A 1WU
14/05/2025,82.75,139,E1 8GA
14/05/2025,81,129,W5 9RJ
14/05/2025,70.46,149,W10 6SU
14/05/2025,65.16,146,IG6 1LQ
14/05/2025,72.61,153,W3 0DS
14/05/2025,67.43,149,E12 6PF
14/05/2025,61.84,153,SW12 9XR
14/05/2025,57.39,153,NW1 6WS
14/05/2025,76.59,155,UB3 5NR
14/05/2025,15.26,150,N1 1ZD
14/05/2025,53.93,153,E1 0AQ
14/05/2025,60.57,137,W11 3XF
14/05/2025,52.89,149,RM13 8LP
14/05/2025,44.89,134,EC3A 8JN
14/05/2025,76.65,163,SW11 2RE
14/05/2025,57.14,159,SE1P 6AT
14/05/2025,82.59,160,RM14 9BD
14/05/2025,31.63,127,CR90 9LJ
14/05/2025,59.68,149,E16 1RA
14/05/2025,83.13,168,E12 6FD
14/05/2025,48.02,136,NW2 4XN
14/05/2025,90.34,148,N19 3RT
14/05/2025,72.58,129,IG6 1WE
14/05/2025,81.4,138,N1 6FG
14/05/2025,99.97,142,CR4 1DE
14/05/2025,68.99,148,RM3 8EY
14/05/2025,80.18,162,W9 4JP
14/05/2025,76.75,164,KT2 5TW
14/05/2025,100,153,W1S 2RT
14/05/2025,50.36,153,SW3 2AQ
14/05/2025,49.12,148,IG1 9SP
14/05/2025,75.86,148,SE19 1BW
14/05/2025,36.17,159,EN2 7BN
14/05/2025,67.58,158,EN1 1WP
14/05/2025,67.41,165,UB3 9BW
14/05/2025,61.56,157,W1H 4JT
14/05/2025,76.77,141,W1T 1HS
14/05/2025,39.76,163,SW19 3ZF
14/05/2025,76.65,132,DA7 5PU
14/05/2025,61.87,154,BR2 7RP
14/05/2025,69.32,147,UB4 0UF
14/05/2025,40.11,155,BR1 4TJ
14/05/2025,100,163,EN4 9BJ
14/05/2025,39.23,143,NW6 2RN
14/05/2025,88.4,152,E4 0DA
14/05/2025,75.3,153,WC1B 5HL
14/05/2025,64,139,IG1 4AS
14/05/2025,61.45,145,E17 3AE
14/05/2025,87.8,151,E7 9SG
14/05/2025,77.17,149,NW1W 9BL
14/05/2025,89.34,144,HA1 9RJ
14/05/2025,66.31,173,N7 6XZ
14/05/2025,81,154,SE1 0JE
14/05/2025,59.2,155,SW11 5AN
14/05/2025,50.68,170,N1 9SA
14/05/2025,59.94,152,SE1 1JD
14/05/2025,63.98,159,NW11 7DW
14/05/2025,90.43,167,W10 6ZG
14/05/2025,85.85,145,EN5 1JF
14/05/2025,54.5,171,E6 1AJ
14/05/2025,56.24,133,E14 0NG
14/05/2025,60.01,172,SE13 7YH
14/05/2025,57.04,145,N22 7AZ
14/05/2025,59.91,145,NW7 3FJ
14/05/2025,45.93,131,E15 3DL
14/05/2025,31.3,142,SW19 4WG
14/05/2025,55.39,167,WC2R 0QT
14/05/2025,25.47,142,W8 7BD
14/05/2025,69.39,147,EN5 4LH
14/05/2025,59.01,155,KT3 6LZ
14/05/2025,68.81,149,CR8 2AQ
14/05/2025,93.63,130,SE3 8TZ
14/05/2025,69.6,159,BR4 4AQ
14/05/2025,58.9,151,HA8 5PX
14/05/2025,50.53,130,SE6 9HG
14/05/2025,64.9,133,NW3 7PA
14/05/2025,75.48,152,NW7 4QR
14/05/2025,62.44,149,KT3 6QR
14/05/2025,70.83,161,EC4N 7BG
14/05/2025,43.18,146,HA3 0XX
14/05/2025,52.5,159,W5 4AE
14/05/2025,69.22,135,KT6 4UE
14/05/2025,81.91,155,SW9 0JD
14/05/2025,38.75,161,HA0 9HG
14/05/2025,40.1,161,SW8 3TW
14/05/2025,79.46,168,E8 4XE
14/05/2025,63.27,164,KT2 7FH
14/05/2025,66.37,139,TW1 9NX
14/05/2025,69.28,155,N18 2ER
14/05/2025,50.7,140,SE13 6AF
14/05/2025,55.75,144,SW9 7RS
