Survey date,Confidence score,Respondent count,Postcode
2025-05-27,90.69,162,N10 3NE
2025-05-27,82.71,147,NW9 8AJ
2025-05-27,64.14,158,SE15 6UY
2025-05-27,26.48,142,BR2 0WJ
2025-05-27,92.83,168,HA4 8UY
2025-05-27,100.0,137,DA15 7NS
2025-05-27,75.01,155,CR0 2AR
2025-05-27,35.73,150,N3 2NN
2025-05-27,57.03,147,N14 5EG
2025-05-27,73.6,163,UB3 2PU
2025-05-27,46.11,154,WC1B 3JL
2025-05-27,71.76,139,SM4 9FG
2025-05-27,65.97,164,HA0 2ZA
2025-05-27,93.99,147,NW26 9ED
2025-05-27,38.62,156,CR0 4PY
2025-05-27,69.47,134,W6 8NP
2025-05-27,79.48,136,SW3 3RD
2025-05-27,72.58,127,HA8 0RT
2025-05-27,100.0,155,SE3 7HB
2025-05-27,100.0,156,E11 2BY
2025-05-27,49.45,157,SE26 4HB
2025-05-27,33.59,139,CR4 7QF
2025-05-27,41.89,164,IG8 9BH
2025-05-27,60.69,156,W1A 3AL
2025-05-27,43.73,150,SE17 3WD
2025-05-27,58.91,153,EC2V 7NE
2025-05-27,63.88,146,SE12 8ED
2025-05-27,75.18,144,N5 2AY
2025-05-27,55.95,143,SW1P 9SR
2025-05-27,51.45,175,EC1N 8RA
2025-05-27,82.8,137,N15 6WR
2025-05-27,65.08,154,CR4 4SY
2025-05-27,98.33,169,SE5 7DS
2025-05-27,88.66,155,E14 0LF
2025-05-27,33.95,138,SW11 6WD
2025-05-27,86.99,151,SE23 1DW
2025-05-27,51.32,158,SE15 6DE
2025-05-27,50.93,163,BR6 8WZ
2025-05-27,49.11,144,SW1W 9BJ
2025-05-27,65.45,159,EC3A 8ER
2025-05-27,57.32,161,W12 6WJ
2025-05-27,69.03,156,SW2 3WA
2025-05-27,52.04,145,WC2N 5BY
2025-05-27,10.19,144,SE13 7TD
2025-05-27,64.07,160,W1R 8ES
2025-05-27,55.2,141,IG11 0XN
2025-05-27,82.8,164,SW15 6WJ
2025-05-27,78.89,154,W4 5ZA
2025-05-27,71.79,161,KT2 7SS
2025-05-27,45.53,156,CR0 7HT
2025-05-27,63.26,140,RM6 4FE
2025-05-27,68.54,156,SW5 9EG
2025-05-27,79.04,158,W3 8WH
2025-05-27,74.07,168,N1P 2UY
2025-05-27,64.88,151,N18 2DJ
2025-05-27,54.94,142,W2 2XA
2025-05-27,74.81,143,W3 7YE
2025-05-27,67.57,141,SM5 1TU
2025-05-27,74.35,150,NW11 0EX
2025-05-27,16.08,144,CR8 5ND
2025-05-27,64.43,163,TW11 0SR
2025-05-27,34.39,143,EC4P 4NE
2025-05-27,100.0,129,UB8 2UZ
2025-05-27,73.1,171,NW4 2LX
2025-05-27,82.56,163,SW19 2PA
2025-05-27,91.41,161,HA8 5TR
2025-05-27,92.74,138,SW11 2BY
2025-05-27,74.38,163,EC1V 4ND
2025-05-27,41.13,167,N4 3EZ
2025-05-27,45.51,157,SE19 1HJ
2025-05-27,64.58,171,HA4 0ZF
2025-05-27,58.65,164,HA7 1NN
2025-05-27,91.79,127,SW6 5HG
2025-05-27,54.4,148,N14 7DA
2025-05-27,97.15,155,RM7 0FH
2025-05-27,47.56,150,IG8 7LY
2025-05-27,56.15,149,W4 1TD
2025-05-27,72.28,153,HA0 1PS
2025-05-27,89.64,135,EC1V 2RG
2025-05-27,56.75,152,N18 2QR
2025-05-27,67.39,149,NW6 5ER
2025-05-27,67.88,160,NW7 1EA
2025-05-27,67.97,151,SW7 3DB
2025-05-27,46.36,159,N5 1UH
2025-05-27,94.75,147,SE23 3YZ
2025-05-27,84.57,159,SE3 0TF
2025-05-27,54.75,146,UB10 0WN
2025-05-27,60.39,149,N1 8QW
2025-05-27,55.13,158,E11 3BS
2025-05-27,65.64,137,SE26 5DH
2025-05-27,76.7,132,E14 7HQ
2025-05-27,49.65,159,NW1W 8GX
2025-05-27,82.15,160,N19 3JW
2025-05-27,85.65,130,EN5 9SE
2025-05-27,43.2,168,W4 3UG
2025-05-27,87.19,145,SE5 5TA
2025-05-27,65.69,149,E6 1FD
2025-05-27,66.94,132,UB8 9SH
2025-05-27,0.0,165,SW18 2FD
2025-05-27,68.92,134,SE16 7JZ
2025-05-27,45.24,160,SE16 5WZ
2025-05-27,74.26,135,NW10 8GZ
2025-05-27,30.91,152,W11 3GH
2025-05-27,70.6,163,E14 6GZ
2025-05-27,88.6,154,TN16 3QF
2025-05-27,66.59,167,CR5 1ES
2025-05-27,81.54,174,NW10 5WW
2025-05-27,62.54,165,UB7 7JZ
2025-05-27,100.0,149,E18 2JN
2025-05-27,21.48,136,TW13 5BH
2025-05-27,68.31,131,N1 1EJ
2025-05-27,75.27,152,EN2 0WQ
2025-05-27,85.18,148,CR9 4LQ
2025-05-27,49.54,140,IG1 9XX
2025-05-27,83.26,160,EN4 8LP
2025-05-27,83.77,157,SE23 3XL
2025-05-27,100.0,127,EC1V 3PJ
2025-05-27,80.9,134,SE28 9EX
2025-05-27,87.82,146,SE24 0NS
2025-05-27,65.22,173,SE4 1DP
2025-05-27,59.64,161,EC4V 5EB
2025-05-27,75.58,137,TW14 9RL
2025-05-27,68.38,143,N3 2AE
2025-05-27,49.51,166,SW13 9XH
2025-05-27,76.08,144,N13 6WA
2025-05-27,68.51,147,IG2 6SB
2025-05-27,64.36,159,TW5 0AZ
2025-05-27,86.95,138,WC1N 3HY
2025-05-27,9.97,136,E17 9JT
2025-05-27,60.32,133,RM14 1UB
2025-05-27,72.53,156,UB5 9EA
2025-05-27,61.31,174,CR0 6SR
2025-05-27,67.92,158,CR9 7WL
2025-05-27,58.8,162,NW6 4LN
2025-05-27,62.66,156,N4 1TT
2025-05-27,59.28,134,N4 2PW
2025-05-27,75.23,161,EC4P 4EN
2025-05-27,74.85,138,N4 3WD
2025-05-27,73.38,137,SE6 4NE
2025-05-27,74.0,164,NW1 5TB
2025-05-27,78.11,164,SE11 6EE
2025-05-27,63.04,151,N13 4ZG
2025-05-27,78.58,153,W10 5QQ
2025-05-27,67.2,147,SE13 5RJ
2025-05-27,86.12,172,N12 9UH
2025-05-27,83.02,171,NW7 2XB
2025-05-27,63.33,137,HA0 1UZ
2025-05-27,83.38,150,CR5 2XX
2025-05-27,79.98,152,SW17 8BQ
2025-05-27,50.26,126,W2 1AD
2025-05-27,76.83,148,RM12 6LU
2025-05-27,75.49,141,UB4 8DJ
2025-05-27,75.47,145,W6 9DZ
2025-05-27,83.2,164,KT6 6WX
2025-05-27,32.3,140,DA6 7BZ
2025-05-27,77.83,138,N3 2TZ
2025-05-27,77.04,147,WC1B 4AB
2025-05-27,79.11,142,TW12 2QE
2025-05-27,46.54,144,SW11 5BH
2025-05-27,74.71,142,SW13 3BU
2025-05-27,26.93,148,SE19 9FA
2025-05-27,70.33,122,N9 0FP
2025-05-27,54.9,150,SW15 1LL
2025-05-27,59.08,165,EN5 1RW
2025-05-27,59.44,166,NW7 3WW
2025-05-27,29.07,160,BR2 9QZ
2025-05-27,36.39,137,IG11 0SJ
2025-05-27,82.54,162,IG6 2FE
2025-05-27,35.95,141,SW6 6XS
2025-05-27,36.91,123,N2 8JX
2025-05-27,59.3,161,NW9 6SG
2025-05-27,84.18,144,N5 9FF
2025-05-27,47.06,136,SW9 0PZ
2025-05-27,64.75,137,W4 5NF
2025-05-27,69.33,152,N17 9TZ
2025-05-27,73.26,156,SE19 3TH
2025-05-27,100.0,146,W6 8GL
2025-05-27,50.49,135,HA3 5QA
2025-05-27,68.34,164,CR0 7JB
2025-05-27,57.43,149,W2 5NH
2025-05-28,33.6,159,N1 9ZG
2025-05-28,80.18,148,EC1R 3BP
2025-05-28,81.34,152,N18 2FH
2025-05-28,64.91,171,SE27 9AN
2025-05-28,21.59,141,WC2A 1PR
2025-05-28,38.83,128,EN3 5DE
2025-05-28,79.34,149,E7 8RG
2025-05-28,34.29,153,E12 6XB
2025-05-28,65.74,127,SE1P 4UL
2025-05-28,41.35,164,HA7 9EF
2025-05-28,79.49,161,E1 6DL
2025-05-28,61.0,132,W1A 1PX
2025-05-28,75.59,157,TW8 9QJ
2025-05-28,31.85,145,W1D 1BF
2025-05-28,59.61,161,BR3 5YR
2025-05-28,91.67,146,N1 6QP
2025-05-28,29.12,151,SE1 0WT
2025-05-28,38.51,156,BR4 0SD
2025-05-28,87.29,158,E2 8TA
2025-05-28,100.0,157,NW10 8EG
2025-05-28,53.63,123,E16 2HN
2025-05-28,36.69,145,NW11 7BS
2025-05-28,100.0,162,SE2 0RH
2025-05-28,61.01,121,SM1 2WG
2025-05-28,68.38,143,N16 0PA
2025-05-28,76.95,156,SE11 6SQ
2025-05-28,71.17,161,TW3 3GH
2025-05-28,86.05,160,N12 0QS
2025-05-28,71.95,169,UB9 6SW
2025-05-28,55.26,149,IG1 1ND
2025-05-28,100.0,162,WC1X 8QP
2025-05-28,59.76,162,TW10 6GN
2025-05-28,70.54,144,W12 0FH
2025-05-28,53.06,150,IG3 8EY
2025-05-28,55.89,140,CR9 0AR
2025-05-28,52.45,137,HA6 2UE
2025-05-28,54.32,143,W1D 1LL
2025-05-28,69.66,150,HA1 2RZ
2025-05-28,76.03,148,SE9 6JE
2025-05-28,80.66,158,E6 2PA
2025-05-28,18.4,162,RM14 9BR
2025-05-28,100.0,146,EC2M 5SE
2025-05-28,57.19,171,SW11 8BD
2025-05-28,87.2,155,W4 2EW
2025-05-28,50.56,149,SE11 5BB
2025-05-28,44.72,131,RM8 3XA
2025-05-28,82.84,151,W6 9ZW
2025-05-28,65.19,142,CR4 8BR
2025-05-28,37.94,133,RM2 6ER
2025-05-28,36.13,174,RM9 4TR
2025-05-28,68.84,115,E13 9GF
2025-05-28,100.0,141,N21 1ZA
2025-05-28,77.41,176,NW9 1FQ
2025-05-28,77.29,144,SW1A 1LH
2025-05-28,85.94,162,N5 2LS
2025-05-28,20.81,138,NW1W 9AW
2025-05-28,29.14,154,E14 9UA
2025-05-28,54.45,143,N10 9BG
2025-05-28,85.99,147,HA4 9NE
2025-05-28,60.59,151,BR5 3QZ
2025-05-28,58.25,146,E2 0FD
2025-05-28,45.64,134,SW1H 0WZ
2025-05-28,42.69,155,E14 1DD
2025-05-28,28.75,130,E1 8HD
2025-05-28,23.49,137,SW19 1GD
2025-05-28,63.26,131,DA16 1WB
2025-05-28,7.57,161,NW10 1LA
2025-05-28,78.91,147,SW12 2DF
2025-05-28,63.7,152,N1 7PE
2025-05-28,61.77,139,CR4 3EX
2025-05-28,70.09,154,W1V 9HJ
2025-05-28,53.2,165,TW13 7HB
2025-05-28,44.82,137,HA1 4EB
2025-05-28,37.91,128,SW14 7WZ
2025-05-28,50.14,130,N20 0PR
2025-05-28,51.86,163,SE1 4FF
2025-05-28,54.62,150,EC2P 2HW
2025-05-28,47.5,142,EC3A 7HH
2025-05-28,46.02,155,HA1 1JQ
2025-05-28,100.0,138,UB2 4EG
2025-05-28,51.91,148,BR4 0UA
2025-05-28,47.84,124,UB6 0AA
2025-05-28,59.9,150,CR5 1BP
2025-05-28,88.15,157,SW4 6RL
2025-05-28,41.51,132,SE28 8AD
2025-05-28,76.11,140,EN1 3DG
2025-05-28,57.66,141,W13 0EX
2025-05-28,45.53,139,UB10 0ED
2025-05-28,43.07,144,SW3 3ZL
2025-05-28,34.79,170,W2 5TE
2025-05-28,26.36,165,E12 6YX
2025-05-28,48.5,138,SW2 3EZ
2025-05-28,62.45,145,N15 3BT
2025-05-28,89.25,145,SE2 0YH
2025-05-28,62.44,135,W1Y 7DL
2025-05-28,81.47,151,NW10 7UW
2025-05-28,63.81,152,W1F 7RP
2025-05-28,35.73,148,BR3 1RX
2025-05-28,65.01,145,E20 1NN
2025-05-28,80.14,139,W1X 5AE
2025-05-28,57.45,144,NW1 4TX
2025-05-28,64.64,149,EN1 3JA
2025-05-28,60.55,159,W14 4BB
2025-05-28,53.78,135,BR7 5HU
2025-05-28,48.5,141,E6 9NN
2025-05-28,51.05,146,SW3 1NX
2025-05-28,61.62,161,W11 9EF
2025-05-28,55.42,113,W1A 4AA
2025-05-28,66.95,137,NW1 4WD
2025-05-28,100.0,132,SE15 3ZN
2025-05-28,86.25,140,EN4 8HD
2025-05-28,80.2,128,NW10 4BT
2025-05-28,100.0,172,NW8 8AP
2025-05-28,100.0,157,SM3 8DH
2025-05-28,46.12,147,SE4 9AP
2025-05-28,47.35,134,SW16 3HR
2025-05-28,71.59,142,NW3 5ZB
2025-05-28,57.32,144,TW8 0JZ
2025-05-28,87.02,156,HA5 2NX
2025-05-28,100.0,140,TW9 1UB
2025-05-28,83.7,156,SW1V 3QY
2025-05-28,93.37,162,SE18 5WU
2025-05-28,76.16,146,WC1R 4BX
2025-05-28,65.68,137,IG8 8FL
2025-05-28,49.7,136,W1A 7UT
2025-05-28,74.98,156,EN1 1LL
2025-05-28,50.05,167,RM7 8LX
2025-05-28,77.33,149,E10 6TF
2025-05-28,59.44,155,SW19 8GT
2025-05-28,100.0,148,NW3 6AZ
2025-05-28,73.66,154,EN2 8JW
2025-05-28,36.82,150,EC3P 3WL
2025-05-28,50.52,156,SE24 9QH
2025-05-28,66.09,138,W6 8BL
2025-05-28,91.02,157,HA3 3JY
2025-05-28,44.38,170,W1W 6YH
2025-05-28,44.88,130,SW3 1DD
2025-05-28,57.2,144,SM4 5HU
2025-05-28,61.46,147,NW1W 8RN
2025-05-28,19.41,140,SW1W 8NG
2025-05-28,84.33,160,N3 1RJ
2025-05-28,14.19,133,IG8 7AL
2025-05-28,43.74,138,W1V 2AT
2025-05-28,68.79,139,UB3 9QZ
2025-05-28,84.51,151,UB3 1YH
2025-05-28,76.93,160,EN2 6AB
2025-05-28,61.53,159,SW3 6LX
2025-05-28,36.98,146,SW17 9DP
2025-05-28,77.16,142,E16 1WN
2025-05-28,74.99,159,NW3 7XN
2025-05-28,49.53,146,SW11 4WY
2025-05-28,64.86,162,NW1 0WG
2025-05-28,55.06,162,SW10 9SF
2025-05-28,65.43,138,E7 7GR
2025-05-28,100.0,181,N12 7HH
2025-05-28,66.64,153,EC2A 1XE
2025-05-28,66.9,133,E13 9FR
2025-05-28,77.67,139,SM1 9TT
2025-05-28,44.74,145,TW13 5HD
2025-05-28,45.15,142,N1 1SP
2025-05-28,45.93,180,NW10 8SB
2025-05-28,81.88,146,SE10 8UA
2025-05-28,83.22,113,NW10 7FS
2025-05-28,99.75,158,NW10 1UZ
2025-05-28,50.19,158,HA8 0QP
2025-05-28,26.52,165,UB6 0NE
2025-05-28,68.99,132,DA17 5BU
2025-05-28,86.73,153,KT6 4HX
2025-05-28,53.29,132,W3 9HN
2025-05-28,53.6,126,SW11 3TG
2025-05-28,60.42,151,SE19 3ZJ
2025-05-28,72.71,124,SM2 7NS
2025-05-28,73.64,149,KT4 8WB
2025-05-28,73.62,144,E7 9DN
2025-05-28,22.24,149,EC1N 2PL
2025-05-28,58.32,157,SE9 4RB
2025-05-28,58.05,168,SW4 8DE
2025-05-28,55.99,158,E14 8FU
2025-05-28,48.08,135,HA0 1JS
2025-05-28,75.53,138,WC2H 9UD
2025-05-28,78.74,136,UB6 8PG
2025-05-28,59.49,141,HA1 4JN
2025-05-28,70.14,120,SE3 8QG
2025-05-28,100.0,132,IG3 9GG
2025-05-28,61.91,141,HA2 0HJ
2025-05-28,65.56,130,W3 8NS
2025-05-28,97.41,134,DA7 4QY
2025-05-28,86.96,163,EC3R 5DD
2025-05-28,47.84,150,NW3 3JY
2025-05-28,69.92,143,SE3 9NX
2025-05-28,68.08,147,UB5 4XE
2025-05-28,51.78,157,E2 9AG
2025-05-28,50.92,149,UB11 1HA
2025-05-28,91.21,149,SW7 1JS
2025-05-28,64.73,157,NW2 3AS
2025-05-28,67.35,141,NW3 6NY
2025-05-28,67.37,167,SW7 5DN
2025-05-28,81.15,144,HA4 7LR
2025-05-28,79.91,185,SE1 6SS
2025-05-28,93.32,157,WC2R 1AL
2025-05-28,87.1,162,HA7 4NP
2025-05-28,56.78,142,TW9 3GA
2025-05-28,93.27,160,W6 8NJ
2025-05-28,74.3,156,HA2 8SR
2025-05-28,77.27,167,SE24 9XN
2025-05-28,62.87,140,E98 1SH
2025-05-28,77.1,160,NW1 9LQ
2025-05-28,62.61,155,DA14 6RU
2025-05-28,48.32,154,N8 0AQ
2025-05-28,61.56,136,N9 8PL
2025-05-28,53.79,162,NW10 2XE
2025-05-28,73.83,171,N1P 1BG
2025-05-28,71.69,156,EC2A 3AD
2025-05-28,83.74,190,E17 8TG
2025-05-28,56.92,137,WC2H 9NT
2025-05-28,67.09,150,BR1 3HR
2025-05-28,45.94,150,CR0 5PE
2025-05-28,82.23,150,N1 0AN
2025-05-28,47.76,153,W1A 3AE
2025-05-28,64.68,154,BR6 7DJ
2025-05-28,48.56,158,N2 9JL
2025-05-28,48.86,141,SE5 7FP
2025-05-28,67.65,154,W8 9HX
2025-05-28,55.25,151,SW9 9DN
2025-05-28,48.5,166,WC1X 8LE
2025-05-28,41.13,130,RM7 9PH
2025-05-28,52.33,144,TW14 9AS
2025-05-28,74.56,144,NW8 8HD
2025-05-28,69.64,157,NW6 2EF
2025-05-28,64.58,138,EC4N 6AS
2025-05-28,100.0,151,E4 8UU
2025-05-28,56.58,158,NW11 1PN
2025-05-28,85.35,166,NW11 1PH
2025-05-28,37.65,160,UB4 9YE
2025-05-28,64.6,156,E12 6YP
2025-05-28,82.63,147,E2 7BZ
2025-05-28,91.4,161,W1F 7NY
2025-05-28,72.66,137,SE17 1BU
2025-05-28,100.0,162,SE6 3WL
2025-05-28,73.02,136,HA0 9PA
2025-05-28,70.9,132,W1U 1NY
2025-05-28,48.72,131,SW10 9FJ
2025-05-28,58.3,160,RM9 9PX
2025-05-28,6.96,143,CR9 3DL
2025-05-28,49.96,136,SE10 0UJ
2025-05-28,85.47,171,NW4 1QD
2025-05-28,27.04,128,E2 0PD
2025-05-28,93.44,151,W1A 9DA
2025-05-28,62.19,155,SE28 0PD
2025-05-28,89.18,155,IG8 1EA
2025-05-28,100.0,142,N10 3TN
2025-05-28,84.08,149,SE1P 4EN
2025-05-28,75.07,148,W8 5EB
2025-05-28,29.57,151,W13 9PP
2025-05-28,56.11,176,W3 6JP
2025-05-28,81.8,141,HA9 1HL
2025-05-28,48.81,153,CR5 9DS
2025-05-28,46.86,159,W3 8UE
2025-05-28,85.03,156,W12 0UR
2025-05-28,20.15,142,E15 2AJ
2025-05-28,85.12,129,WC1X 0HB
2025-05-28,60.5,157,SW8 3JL
2025-05-28,30.4,139,TW8 0LX
2025-05-28,20.13,141,E11 3WA
2025-05-28,61.09,166,NW3 4ZN
2025-05-28,37.82,148,KT2 5DT
2025-05-28,62.38,152,SE17 1LS
2025-05-28,34.15,151,UB6 9AH
2025-05-28,64.87,162,CR0 7PS
2025-05-28,87.68,164,W12 9SH
2025-05-28,84.95,140,CR4 6BT
2025-05-28,60.21,147,W1H 5AN
2025-05-28,69.38,136,W3 8TZ
2025-05-28,62.93,165,WC2B 4AW
2025-05-28,60.38,155,SM1 2UH
2025-05-28,73.58,151,CR9 1YT
2025-05-28,41.04,168,CR4 9EJ
2025-05-28,52.44,160,E14 8FP
2025-05-28,43.1,147,SE7 8JR
2025-05-28,77.06,168,E13 0BP
2025-05-28,100.0,153,NW1 4SL
2025-05-29,35.32,162,E12 5HU
2025-05-29,95.21,159,SW2 5UP
2025-05-29,100.0,164,TW11 8HW
2025-05-29,86.49,160,BR6 7BQ
2025-05-29,45.13,152,HA9 0UN
2025-05-29,51.72,158,HA1 1JY
2025-05-29,79.0,153,DA6 7NX
2025-05-29,30.96,161,E14 8XR
2025-05-29,78.61,138,IG11 0UF
2025-05-29,86.82,150,SE10 0GR
2025-05-29,87.06,149,SW9 9YA
2025-05-29,68.77,147,SW4 4AR
2025-05-29,100.0,154,SW7 2ER
2025-05-29,38.38,138,SW19 7LX
2025-05-29,68.95,171,E8 1PD
2025-05-29,60.15,145,KT1 9UF
2025-05-29,78.8,141,SE28 0LJ
2025-05-29,45.05,139,NW6 5HZ
2025-05-29,10.35,158,NW7 1TA
2025-05-29,34.05,142,EC2N 1HJ
2025-05-29,91.54,143,SE26 6RG
2025-05-29,73.59,136,E1 4UP
2025-05-29,80.09,150,RM5 3YA
2025-05-29,43.54,171,CR5 1DB
2025-05-29,51.2,156,W5 9LG
2025-05-29,62.5,143,UB8 3UG
2025-05-29,57.12,149,SW18 3AD
2025-05-29,62.66,142,N3 3PG
2025-05-29,87.22,174,SM6 0HP
2025-05-29,78.87,162,W1S 3PJ
2025-05-29,77.51,140,N22 7AP
2025-05-29,25.3,137,SE4 1YL
2025-05-29,56.11,150,W1D 4AP
2025-05-29,54.1,153,EC2M 6SX
2025-05-29,35.56,173,SW4 9AX
2025-05-29,67.02,167,SE4 1QS
2025-05-29,77.29,144,NW10 4LS
2025-05-29,80.62,157,W4 5YD
2025-05-29,75.8,146,TW1 3NW
2025-05-29,76.44,171,TW8 8EX
2025-05-29,82.01,145,SM1 1JT
2025-05-29,68.4,162,KT1 9EG
2025-05-29,100.0,159,HA6 2QY
2025-05-29,42.66,151,EC2M 7XD
2025-05-29,83.44,156,W13 0ET
2025-05-29,70.21,159,HA4 7SA
2025-05-29,45.42,152,KT9 2JB
2025-05-29,74.98,139,EC3A 5AW
2025-05-29,58.69,152,W6 9UN
2025-05-29,60.96,154,DA8 3RH
2025-05-29,52.43,136,W12 8YQ
2025-05-29,27.68,181,SE17 3DE
2025-05-29,83.95,141,UB3 2YN
2025-05-29,45.85,128,EN1 9FE
2025-05-29,64.33,164,E9 5XQ
2025-05-29,67.66,150,CR7 6YQ
2025-05-29,61.16,150,KT3 3LL
2025-05-29,76.51,160,HA8 8UN
2025-05-29,59.94,152,W1T 6QW
2025-05-29,47.22,161,EC2R 8PL
2025-05-29,94.15,146,N16 9EH
2025-05-29,70.73,114,CR90 9QN
2025-05-29,46.08,133,RM6 5BN
2025-05-29,57.61,143,UB7 7DW
2025-05-29,38.17,139,N1 7XS
2025-05-29,23.16,126,SE1 7JJ
2025-05-29,72.52,152,BR6 7TD
2025-05-29,67.13,158,EC1R 0DH
2025-05-29,65.03,138,BR1 1SE
2025-05-29,36.11,146,SE26 4ED
2025-05-29,71.94,130,RM7 8PL
2025-05-29,85.16,154,TW1 9RQ
2025-05-29,98.29,146,W1A 2GF
2025-05-29,65.93,145,SW1H 0PR
2025-05-29,81.53,149,WC2B 6SE
2025-05-29,91.28,154,TW7 7AX
2025-05-29,42.82,154,EN5 1ZD
2025-05-29,59.19,155,CR2 5NH
2025-05-29,74.16,135,UB8 9US
2025-05-29,54.14,162,HA9 8RG
2025-05-29,76.11,137,W1K 1AZ
2025-05-29,100.0,156,E17 8AJ
2025-05-29,94.97,125,BR1 5AZ
2025-05-29,28.95,137,E13 3EQ
2025-05-29,65.75,147,DA1 4TB
2025-05-29,86.33,155,TW8 9WF
2025-05-29,53.86,147,BR3 3ES
2025-05-29,17.18,148,IG7 4NJ
2025-05-29,67.79,140,N3 3BE
2025-05-29,69.91,164,W7 1WD
2025-05-29,53.5,148,W9 1AZ
2025-05-29,33.08,161,SE19 2XE
2025-05-29,88.64,142,IG6 1EU
2025-05-29,51.78,140,W1S 4PE
2025-05-29,45.15,145,NW1 2WD
2025-05-29,87.05,170,SW10 9GE
2025-05-29,50.45,161,EC1R 1XN
2025-05-29,47.08,135,BR1 1XD
2025-05-29,73.57,135,RM1 4EL
2025-05-29,74.21,143,W1T 6NR
2025-05-29,63.36,151,RM5 3EZ
2025-05-29,55.59,122,EC1V 9FQ
2025-05-29,69.63,125,SW6 1LU
2025-05-29,68.8,147,SE3 0LT
2025-05-29,50.79,148,E4 8WP
2025-05-29,53.11,157,BR2 9EA
2025-05-29,48.32,142,E8 4US
2025-05-29,45.41,154,NW11 6NU
2025-05-29,24.83,157,W1A 3WW
2025-05-29,67.37,163,SW10 1DT
2025-05-29,61.36,128,BR6 7HR
2025-05-29,46.74,151,WC1R 5LN
2025-05-29,57.53,153,W1F 0HQ
2025-05-29,49.99,148,UB8 3NH
2025-05-29,100.0,160,N4 3TE
2025-05-29,96.0,135,SE22 0ZA
2025-05-29,48.26,166,HA1 2JE
2025-05-29,48.7,148,TW1 9JN
2025-05-29,12.51,144,W3 6QS
2025-05-29,66.51,140,SE25 5BJ
2025-05-29,50.97,146,UB4 0UE
2025-05-29,44.79,141,W1A 3ST
2025-05-29,61.52,133,NW7 2NJ
2025-05-29,43.1,152,W3 9RY
2025-05-29,31.48,136,CR9 6LQ
2025-05-29,46.32,150,SW9 7ET
2025-05-29,83.95,133,SW19 9LP
2025-05-29,100.0,154,SE26 6PF
2025-05-29,67.59,145,DA14 5HD
2025-05-29,87.81,157,W1J 0DU
2025-05-29,67.35,136,W5 2RH
2025-05-29,63.66,150,TW4 7PW
2025-05-29,56.54,139,WC1V 6AY
2025-05-29,57.81,134,SE23 2TR
2025-05-29,81.75,165,SE6 4UH
2025-05-29,75.31,159,SE2 0SU
2025-05-29,68.45,164,RM12 5UB
2025-05-29,52.0,138,EN5 2FU
2025-05-29,100.0,179,TW12 3AY
2025-05-29,56.95,144,SW19 1QS
2025-05-29,86.04,154,N2 9YZ
2025-05-29,53.68,148,E1W 1XB
2025-05-29,68.65,170,KT2 6BP
2025-05-29,53.39,150,E9 7RL
2025-05-29,97.91,154,N19 3RR
2025-05-29,66.34,150,E6 9QQ
2025-05-29,93.27,159,TW7 4YA
2025-05-29,56.4,151,NW2 7FH
2025-05-29,66.35,168,UB8 2JN
2025-05-29,57.41,163,SW6 2FU
2025-05-29,53.71,165,BR7 5TT
2025-05-29,42.94,155,SW16 9QT
2025-05-29,76.68,151,W12 7QW
2025-05-29,72.28,155,W1G 6JE
2025-05-29,66.73,147,IG6 2SR
2025-05-29,56.65,165,HA8 4GS
2025-05-29,97.59,176,N22 9GP
2025-05-29,100.0,146,CR4 8UD
2025-05-29,85.03,168,CR4 6JY
2025-05-29,85.06,143,CR4 7RA
2025-05-29,71.42,177,W1T 2PP
2025-05-29,69.51,148,RM3 8UX
2025-05-29,44.77,163,E4 7YA
2025-05-29,29.7,155,EC88 1ZW
2025-05-29,31.83,160,N17 7YB
2025-05-29,75.43,160,SE1 4DR
2025-05-29,50.2,130,CR9 7AT
2025-05-29,61.79,163,SW6 2FY
2025-05-29,49.14,144,HA6 1SR
2025-05-29,46.94,143,N15 6TD
2025-05-29,83.06,144,E2 8EA
2025-05-29,54.34,148,WC2H 7LB
2025-05-29,58.46,158,EN2 0AZ
2025-05-29,38.8,147,N8 0WT
2025-05-29,47.88,158,UB7 8JR
2025-05-29,28.28,156,N15 5ZB
2025-05-29,45.02,154,SW4 0JX
2025-05-29,72.94,137,WC1E 7DH
2025-05-29,46.92,153,SW2 3XZ
2025-05-29,51.02,139,HA4 7AS
2025-05-29,45.81,152,SW16 9LP
2025-05-29,56.25,168,RM8 2BB
2025-05-29,72.39,147,SE1 0WP
2025-05-29,62.28,134,NW10 1DZ
2025-05-29,77.14,154,E18 1AQ
2025-05-29,39.2,152,KT1 1AF
2025-05-29,77.57,133,CR7 7NH
2025-05-29,70.32,147,NW9 9NN
2025-05-29,90.67,147,HA5 9NA
2025-05-29,73.12,128,BR2 0XE
2025-05-29,68.07,132,SW11 1SQ
2025-05-29,75.26,157,HA1 3PB
2025-05-29,80.1,139,HA8 6EY
2025-05-29,70.33,143,W1X 2AS
2025-05-29,27.97,162,E13 9BW
2025-05-29,53.8,142,SW1P 4WL
2025-05-29,67.81,155,TW3 4QT
2025-05-29,56.23,161,EC2A 4WF
2025-05-29,75.78,165,N19 4HD
2025-05-29,66.91,128,W1T 4AX
2025-05-29,76.36,148,HA1 4FX
2025-05-29,66.39,152,SE1 9ZA
2025-05-29,71.96,163,HA5 5SL
2025-05-29,67.92,136,SW15 4AP
